,Region XII,Region VI,Region II,ARMM,Region IV-A,Region I,Region XI,Region IX,Region III,NCR,Region XIII,Region VII,Region VIII,Region X,CAR
1404,0.00042159755097491484,0.001030966179055265,0.0007931460589430305,0.0007503557569573135,0.02767120797036743,0.002102278726967517,0.0019550136576832414,0.000790472860155996,0.012462712954026496,3.540442706035653,0.0014065295866108759,0.0011175435935738647,0.0011257919307023907,0.0009549719437998091,0.002116941852583518
1405,0.00042334456594573714,0.0010330588262649355,0.0007952013866260833,0.0007520164364390168,0.02774217978801449,0.0021052548016430557,0.0019571452463404415,0.0007919570002643807,0.012494786038770198,3.5462649413485425,0.0014085418097933098,0.0011187814028899507,0.001126896282283265,0.0009562459276135099,0.0021195043701713614
1406,0.0004250931071064432,0.0010351857999941364,0.0007972513761563455,0.0007536801926813204,0.02781340305768805,0.0021082964360220925,0.0019592993794535075,0.0007934463869511458,0.012526972674295058,3.552051508217144,0.0014105569838721702,0.0011200374385653873,0.0011279967938303184,0.000957526100685956,0.002122052416893651
1407,0.0004268466686506295,0.001037305926523945,0.0007993100652062414,0.0007553529575392714,0.027884853373001707,0.0021113811552293353,0.0019614613405453734,0.000794953499041253,0.012559224438305079,3.5578447838538736,0.001412566749090788,0.0011212065148091012,0.0011291126233481839,0.0009588110599143417,0.0021245971934801934
1408,0.0004285854203928077,0.0010394186032234383,0.000801374130135033,0.0007570182685092535,0.027956402119403846,0.002114478529362272,0.001963619908254187,0.0007964675386489429,0.012591470410656346,3.563625989481996,0.0014145622719829829,0.0011223296507116881,0.0011302261395244226,0.0009600950557932926,0.0021271461601734334
1409,0.0004303256714276,0.0010415422155658717,0.0008034435263441995,0.0007586871195150864,0.028028019097281007,0.002117564650478925,0.0019657959710997247,0.0007979920904486316,0.012623700582464974,3.5694134943055236,0.0014165612681908198,0.0011234550686538502,0.0011313454352140668,0.0009613904753952794,0.002129697137891381
1410,0.0004320742046257815,0.0010436795458873835,0.0008055261570438686,0.0007603568076109564,0.02809960581764072,0.002120606626555581,0.0019679909137943585,0.000799522494549838,0.012655775080948502,3.57519931783923,0.0014185615934363216,0.001124585299377289,0.0011324664732013246,0.0009626954174513656,0.0021322552426429036
1411,0.0004338231339590703,0.0010458186906245738,0.000807613954917686,0.0007620279229651999,0.028171268453761146,0.002123638143791664,0.001970197586214315,0.000801061835064227,0.012687807196387249,3.580990411862475,0.0014205590531839746,0.0011257179626665628,0.0011335829135252597,0.0009640042629340516,0.0021348132976302383
1412,0.0004355677791241358,0.0010479745631903868,0.000809693744191764,0.0007636933139878297,0.028243164501016972,0.002126648996224831,0.0019724229404314304,0.0008026065083325857,0.012719903438244222,3.5867845413604456,0.0014225590426879661,0.00112685101377723,0.00113469503726256,0.0009653208222182836,0.0021373663684175833
1413,0.0004373198383900596,0.0010501574353750853,0.000811786783770328,0.0007653561637293386,0.028315122589370915,0.0021296772872360405,0.001974685444171345,0.0008041445858636276,0.012752023494325727,3.592558985771091,0.0014245605591291575,0.0011280271296991676,0.0011358093966115442,0.0009666474091813768,0.0021399221070762687
1414,0.00043908518975887623,0.0010523622987843966,0.0008138955533883679,0.0007670164679377856,0.028387213131782437,0.002132751474762645,0.001976981742770429,0.0008056968788447324,0.012784253770593704,3.5983431463496425,0.0014265637590570998,0.001129225102636247,0.0011369280150923086,0.0009679858862993925,0.002142482593439931
1415,0.0004408604153560831,0.0010546146620170505,0.0008160352221258676,0.0007686801480316825,0.02845964469073456,0.0021359353561494917,0.0019793053685503584,0.0008072593361116998,0.01281675041454499,3.604101455289553,0.0014285682650556155,0.0011304515928736046,0.0011380530072343789,0.0009693366780775266,0.00214505394604654
1416,0.0004426381074291007,0.0010568884020924613,0.0008181921093365872,0.0007703432882183724,0.02853204866258726,0.002139186807914349,0.0019816448307706886,0.0008088314052959832,0.012849291998992814,3.6098315402029284,0.0014305739498891733,0.001131689423177872,0.0011391744334236144,0.0009706968181074644,0.002147627884334356
1417,0.00044441292211812316,0.001059174654346555,0.0008203491673767457,0.0007720103052788652,0.028604417774800252,0.0021424533335845436,0.001983994744804681,0.0008104147253187441,0.012881770152196529,3.6155254959476655,0.0014325806038271998,0.001132941967828159,0.001140292590250619,0.0009720655832189322,0.0021501998159674787
1418,0.00044619316817649573,0.0010614785337249878,0.0008224986831590535,0.0007736795288769294,0.028676770771888016,0.0021457010321357882,0.0019863617068160934,0.0008120080379220727,0.012914197008543573,3.6211969274513605,0.0014345915980465394,0.0011342018498238242,0.0011414063998860368,0.0009734442480655697,0.002152769162784886
1419,0.0004479778062415243,0.0010638134366228737,0.0008246379208731106,0.0007753526386413959,0.02874916276576558,0.002148937848724588,0.0019887414042824864,0.000813615534992812,0.012946555421932541,3.626865891366524,0.0014366062293735193,0.001135472925887747,0.0011425193903011898,0.0009748335988669097,0.002155334583325042
1420,0.0004497774015100861,0.0010661641775815871,0.000826778372272789,0.0007770345840711564,0.028821319633300896,0.002152195413554732,0.0019911404487943708,0.00081523969584809,0.012978771629693811,3.6325105555221815,0.0014386247447150126,0.0011367667582238917,0.0011436337171434605,0.000976237294844333,0.00215789693698158
1421,0.0004515766703248005,0.0010685286929966779,0.0008289287383349543,0.0007787212914823949,0.028893505481402626,0.0021554553121566657,0.0019935424533068444,0.0008168763442273704,0.013010956653268029,3.63814190246715,0.0014406447423736992,0.0011380592389546526,0.0011447461227627885,0.0009776496492900947,0.0021604572943603314
1422,0.0004533767079950641,0.0010709135134266904,0.0008310832937008298,0.0007804139336187276,0.028965874543468304,0.0021587524976347658,0.001995952528593462,0.00081853288369577,0.013043208356986141,3.6437689210831983,0.0014426690131684379,0.0011393494955865202,0.0011458867039598152,0.0009790703683420603,0.002163018701475103
1423,0.0004551817971668321,0.00107331513973633,0.0008332333292261673,0.0007821097933797392,0.02903843566963482,0.0021620518285544376,0.0019983606901724364,0.0008202062489795065,0.013075447959263204,3.6493897201093026,0.0014446973387024188,0.0011406313670100981,0.0011470311849593072,0.0009804987796265617,0.00216558046887908
1424,0.00045699914748411507,0.001075732717090254,0.0008353920617085616,0.0007838065962830892,0.029111072719960825,0.0021653520763490262,0.002000798465848485,0.0008218910770563085,0.01310766620433318,3.655026306540239,0.0014467333974546776,0.0011418966494714015,0.0011481792601727694,0.000981938421138544,0.0021681493621941474
1425,0.0004588256001636804,0.0010781593439378962,0.0008375498088800675,0.0007855133568463477,0.02918372497526263,0.002168626719521603,0.0020032638165325307,0.0008235945630595096,0.01313981886087436,3.6606131437274336,0.0014487837010133658,0.0011431808510192682,0.0011493465927879742,0.0009833939332729684,0.002170717540139233
1426,0.0004606655302501007,0.0010806112264672158,0.0008397072701049471,0.0007872278650853804,0.029256432905422357,0.0021718291351221232,0.002005753018069935,0.0008253112219894031,0.013171904333682146,3.666187120100483,0.0014508373408204259,0.0011444947331609612,0.0011505154894608813,0.000984860886639566,0.0021732876194314452
1427,0.0004625094251254785,0.0010830723900130078,0.000841879958960864,0.0007889470940974514,0.029329334987278556,0.0021750024834159996,0.002008257370247815,0.0008270413373463735,0.01320404939611073,3.6717949559633243,0.0014528941268349856,0.0011458381928601993,0.0011516886435004522,0.0009863404072374391,0.0021758645269468664
1428,0.0004643605970974979,0.0010855529842604288,0.0008440439429339807,0.0007906662087453126,0.029402359461015215,0.002178195538007313,0.0020108142363592296,0.000828785099621134,0.01323623185405316,3.67738364932919,0.0014549520136482139,0.0011471925483787235,0.0011528639895675731,0.000987831665901601,0.0021784406942493006
1429,0.0004662083013732636,0.0010880404176168027,0.0008462016561523585,0.0007923839281369694,0.029475257434813967,0.00218136552219263,0.0020133827796715784,0.0008305362648322194,0.013268255707274662,3.682935400005965,0.0014570147678934693,0.0011485616294667161,0.001154041463790781,0.0009893323564575042,0.0021810191790980773
1430,0.0004680629306446908,0.0010905591984643626,0.0008483830084177457,0.0007941041654356795,0.02954825974415565,0.0021845161895217933,0.002015972112184377,0.0008322976262245883,0.01330010312051704,3.688498283229747,0.0014590825879457446,0.0011499526864597366,0.0011552242727198108,0.0009908432866953204,0.002183611977501268
1431,0.00046992586741542844,0.0010930965199601717,0.000850587842242882,0.0007958299456651292,0.029621273785383498,0.002187640192137257,0.0020185792163397364,0.0008340713885508131,0.01333182879622406,3.6940383883522716,0.0014611532087222077,0.0011513680596115016,0.001156412130617333,0.0009923646927050605,0.0021862189181979298
1432,0.0004717932817845958,0.0010956671910409316,0.0008528168324408404,0.0007975662628241656,0.029694389557267293,0.002190772742456491,0.002021185594614723,0.0008358601846750824,0.013363662288960234,3.699560401118903,0.0014632304975822036,0.0011528171421960544,0.0011576059187802313,0.0009938973144874232,0.002188839337028814
1433,0.0004736684517173438,0.0010982553503262142,0.0008550583225397861,0.0007993049207066775,0.029767841946323405,0.002193937686504136,0.002023804214503792,0.000837654610039783,0.01339562397340996,3.7051036247552314,0.0014653097294315448,0.0011542988760187367,0.0011587950229246197,0.0009954376751346058,0.002191468572944128
1434,0.0004755538346851586,0.001100882638337954,0.0008573127598604605,0.0008010417625838849,0.029841518617959185,0.0021971088959731153,0.002026435346808693,0.0008394525511359219,0.013427656018869671,3.710617485374174,0.0014673870105381488,0.0011557814067021735,0.0011599716305654183,0.000996983484241929,0.0021941051977815876
1435,0.0004774539465684874,0.0011035410796510071,0.0008595682960798766,0.0008027724384994013,0.029915307732843725,0.0022002416627442934,0.0020291056173823104,0.0008412525702850283,0.013459606633714049,3.7161457532492044,0.0014694680389441335,0.0011572799419179017,0.001161151946404342,0.0009985378753690362,0.002196753248218143
1436,0.00047935470121819997,0.0011062104736512285,0.0008618393758140652,0.0008045032116020101,0.029989126800947657,0.0022033587982016175,0.0020317842897498925,0.0008430583000100828,0.013491491318919685,3.7216642413876557,0.0014715497030791506,0.0011587796938148137,0.0011623409991034052,0.0010000990276444327,0.0021994145833998495
1437,0.00048126180890292606,0.0011089013068686549,0.000864114455740441,0.0008062441340242799,0.030063051725300067,0.002206472004927569,0.0020344755537771092,0.0008448799022584094,0.013523412910589965,3.7272056962209237,0.0014736296063548174,0.0011603233476081202,0.0011635345408439405,0.0010016699365718426,0.002202083043702537
1438,0.00048316524746253253,0.0011116150459508415,0.0008664014803923058,0.0008079857532943898,0.03013722031629359,0.00220963678300984,0.002037174010970703,0.0008467107555165657,0.013555426630623335,3.7327670826434067,0.0014757119062809552,0.0011618814282876983,0.001164725748218104,0.0010032514972534974,0.0022047584237869884
1439,0.00048507393463849625,0.001114351188693572,0.0008686954462239653,0.0008097329726763252,0.030211479666531153,0.002212850863285476,0.0020398861295442628,0.0008485463630483889,0.013587498030800659,3.7383323422747496,0.0014777982035920263,0.001163440504433803,0.0011659135076284644,0.0010048418348206105,0.002207440184103725
1440,0.00048697837573720816,0.0011171001574170297,0.0008709930745872591,0.00081147956873601,0.030285765413266778,0.0022160978311740295,0.0020426122239910337,0.0008503872837501289,0.013619621228715139,3.743874042235847,0.001479889151990317,0.0011649799302475383,0.0011671007252745968,0.0010064387525729136,0.0022101275805287584
1441,0.0004888888683331106,0.0011198654428046682,0.0008732994433464052,0.0008132281865934322,0.030360198795083632,0.002219384733706865,0.002045352768327917,0.000852236491933172,0.013651785039035403,3.7494149791531974,0.0014819864333393841,0.0011665343668564461,0.0011682918582093472,0.0010080460130855694,0.0022128204191860868
1442,0.0004908133642952252,0.0011226593545405569,0.0008756151465060707,0.0008149865287117422,0.03043481886976704,0.0022227011136007357,0.0020481113253325695,0.0008541000700124467,0.01368401202679372,3.75495928936941,0.001484088622902258,0.0011681054032419245,0.0011694864933374577,0.0010096682464174915,0.0022155185446637517
1443,0.0004927503006975814,0.0011254840804579744,0.0008779363899593797,0.0008167498088754954,0.030509722143347656,0.0022260795348924205,0.00205088308106725,0.0008559756306318035,0.013716440162333662,3.7605179518672016,0.0014861952233628964,0.0011696939562201307,0.001170678217250671,0.0010112994810981414,0.0022182194925743906
1444,0.0004946926796591449,0.0011283139691865784,0.0008802451092590629,0.0008185163576002284,0.030584704982191385,0.002229485967037321,0.0020536683610811787,0.0008578539895815426,0.01374889541561529,3.7660830621848875,0.0014883072185775787,0.0011712829062040105,0.0011718735506605306,0.0010129396823260594,0.002220908597818836
1445,0.0004966474739414676,0.001131171492717747,0.0008825589275041252,0.0008202950096713648,0.030659834798052142,0.002232916964383637,0.002056474289621028,0.000859739178475782,0.013781403161986581,3.7716477699291353,0.0014904235626558347,0.0011729009611848033,0.001173081497844643,0.0010145941809841894,0.0022236003720119556
1446,0.0004986198236238047,0.0011340545595509195,0.0008848812890563716,0.0008220788988116532,0.030735117813228605,0.0022363698306571756,0.0020592864549864166,0.0008616360732814152,0.013813963404041793,3.777207468380039,0.0014925425784036454,0.0011745368949162018,0.001174291377391625,0.0010162601704632708,0.002226296595711878
1447,0.0005005974296292759,0.001136962483596119,0.0008872157156295662,0.0008238687672664407,0.030810561350308158,0.002239851832083925,0.002062114874592605,0.0008635437570754358,0.013846594756751136,3.7827437159620594,0.0014946685204980134,0.001176190688620597,0.001175503658087268,0.0010179368426673756,0.00222899829086404
1448,0.0005025824965663397,0.0011398947759398877,0.0008895461018950748,0.0008256622753543311,0.03088610009453021,0.002243293445664508,0.0020649583041782316,0.00086546187699404,0.0138791969571388,3.788277854460215,0.0014968011847894319,0.0011778657860695419,0.0011767200861267152,0.0010196217417942155,0.0022317034690835405
1449,0.0005045742062781186,0.0011428569802982148,0.0008918935542020357,0.0008274608567733847,0.03096178550859793,0.002246751544932903,0.0020678164909488077,0.0008673926266988797,0.013911881039558186,3.7938162996977525,0.001498941257341063,0.0011795660014699292,0.001177941786071633,0.0010213171712923923,0.002234418348940895
1450,0.0005065554593213954,0.001145821547404187,0.0008942487005324488,0.0008292590877775942,0.031037555838874728,0.0022502146421827206,0.002070675734020293,0.0008693291247511997,0.013944588898900897,3.799349902771237,0.0015010822421709072,0.001181245730409977,0.0011791691736340757,0.001023015902587821,0.0022371500071913476
1451,0.0005085575112454154,0.0011488412658474578,0.0008966234926467586,0.0008310645542225658,0.031113064102559766,0.0022536687692130608,0.00207355583859892,0.000871278442109183,0.013977164063662355,3.804858294158254,0.001503232122211018,0.0011829729589899836,0.0011804054451934013,0.0010247262425471613,0.0022398999536825176
1452,0.0005105680683054189,0.0011518910741839879,0.000899036653712301,0.000832873899716337,0.031188545457719607,0.0022571009391244485,0.002076458458459376,0.0008732375964219289,0.014009605961996166,3.8103402117617207,0.0015053896223305922,0.0011847281317323042,0.0011816509007361797,0.0010264469799202416,0.0022426727004578764
1453,0.0005125831143085936,0.001154968252016571,0.0009014596596219059,0.000834687248732373,0.03126416142300599,0.002260530854917903,0.0020793775767248925,0.0008752124048118882,0.014042094797258896,3.815819573771658,0.0015075541707858372,0.001186491854709868,0.0011829048080748824,0.0010281764081535025,0.002245453480771784
1454,0.0005146032781873409,0.001158075159041711,0.0009038987933684057,0.0008365051016273827,0.03133995393394311,0.0022639941962509175,0.002082311642996365,0.0008772066457802341,0.014074726813061322,3.8213008948808094,0.001509725644907386,0.0011882702499432798,0.0011841703441771547,0.0010299171794652291,0.0022482478053383256
1455,0.0005166301741260454,0.0011612085585509838,0.0009063588650677956,0.0008383285136153635,0.03141604904180309,0.0022675006615927684,0.002085246199992073,0.0008792141515352179,0.014107470417270875,3.8267928960452147,0.001511905324341819,0.0011900730584604238,0.001185447937781451,0.0010316691934036573,0.0022510601364734662
1456,0.0005186632041991372,0.0011643706076378444,0.0009088373271716054,0.0008401581832416337,0.03149217015415149,0.0022710556196056967,0.0020881949860325905,0.0008812330417243964,0.014140251597865389,3.832280316503758,0.0015140919165455267,0.001191902450983755,0.0011867370017112839,0.0010334296874218683,0.0022538958200220126
1457,0.0005206986382644138,0.0011675457949656346,0.0009113446866875613,0.0008419960414486505,0.031568586185075125,0.0022746625381938473,0.0020911557599815416,0.000883266373765523,0.014173182311140968,3.8377460071056686,0.0015162893276691118,0.0011937448997812186,0.0011880389122713062,0.0010352015988545976,0.0022567469240168557
1458,0.0005227433363707858,0.0011707631803365016,0.0009138770202792311,0.0008438404960894997,0.03164528609540768,0.002278308543098052,0.0020941342641589717,0.0008853136739458712,0.014206270299612116,3.8432278541362472,0.0015184995601846153,0.0011956406880205598,0.0011893567171367566,0.0010369871591386951,0.0022596128438843255
1459,0.0005247743180028775,0.0011739995862858961,0.0009164308739132156,0.0008456813317983355,0.03172240208115272,0.0022819993107126924,0.002097114008217651,0.0008873659913551324,0.01423955665458856,3.848744971253134,0.0015207123176443032,0.0011975503239954914,0.001190676709733996,0.0010387773419085447,0.0022624935128314795
1460,0.0005268124204195171,0.0011772476340814846,0.0009189960720039386,0.0008475280396926828,0.031799643805579814,0.0022857052953365172,0.0021001081852893284,0.0008894306167729444,0.014272859730491505,3.854250757745158,0.0015229302178253142,0.001199463540079146,0.0011920052471721507,0.0010405773018222627,0.0022653917412855753
1461,0.0005288583322970271,0.0011805048897287397,0.0009215655784793634,0.0008493817047191191,0.03187686189111562,0.0022893579511417575,0.0021031172334532284,0.0008915084630636239,0.014306083773084458,3.8597435195569516,0.0015251539516089267,0.001201397435206982,0.0011933446674950744,0.0010423861256743181,0.0022683062643381884
1462,0.0005309154631959254,0.0011837759149912468,0.0009241512871675882,0.0008512470480545048,0.031953950964307844,0.002292991166282321,0.0021061418149238417,0.0008935985117707369,0.014339179492555528,3.865201316594176,0.0015273811836790077,0.0012033402575757379,0.0011946874222188311,0.0010442051652534553,0.0022712380272834243
1463,0.0005329784595348875,0.0011870531670514588,0.0009267359857957937,0.0008531252759429043,0.03203115910878755,0.0022966054461826878,0.0021091658209340786,0.000895701074083762,0.01437227017443067,3.8706606554108474,0.0015296138688264706,0.0012052860248123077,0.0011960517721526709,0.0010460314375380674,0.0022741785844223998
1464,0.0005350351854961407,0.001190335268950686,0.0009293351730841552,0.0008550049200999275,0.032108563594094856,0.0023002438216293756,0.0021121927469491784,0.0008978113149082448,0.014405506162529925,3.876119082866043,0.001531849793488522,0.0012072465408751528,0.0011974195433061842,0.0010478635108140944,0.00227713077460971
1465,0.0005370641053171279,0.001193599503260007,0.0009319436156767506,0.0008568753388651306,0.0321860447106027,0.0023039030824525786,0.002115214681114613,0.0008999243679566689,0.014438785435902855,3.8815737185184354,0.0015340796746380278,0.0012091799968958336,0.0011987746216574,0.001049701643172538,0.0022800970191346696
1466,0.0005391083131281159,0.001196875377394681,0.0009345654931986959,0.0008587533942166017,0.032263543048462,0.002307600949341811,0.0021182477708894354,0.0009020440975525415,0.014472076988124754,3.8870169559583907,0.0015363155844763646,0.0012111393135855733,0.001200141792000475,0.001051552753403955,0.0022830765091692196
1467,0.0005411536900836845,0.001200167416881791,0.0009372064394310103,0.0008606354175255839,0.032340999104313754,0.002311288139460611,0.0021212957854897453,0.0009041702644046511,0.014505279084553152,3.8924394604725574,0.0015385566528999214,0.0012131130789745995,0.0012015211137772195,0.00105341350046731,0.0022860698740130424
1468,0.0005432034833917766,0.0012034682741930503,0.0009398591117201574,0.0008625196336332501,0.032418621595062376,0.0023149825565112847,0.0021243601565194958,0.0009063051754441803,0.01453853500518385,3.89789322924109,0.0015408044016247604,0.0012150965926190584,0.0012029120499109389,0.0010552832104507117,0.0022890729620290333
1469,0.0005452481675110872,0.001206765218201752,0.0009425280717725077,0.0008644075771064394,0.032496295577990636,0.002318703745180046,0.0021274364696726726,0.0009084517231389855,0.01457184547995141,3.903333223037593,0.001543058148668173,0.0012171021148634066,0.0012043128172893479,0.0010571594823450107,0.002292087872765818
1470,0.0005472879582455063,0.001210083767380225,0.0009452169523598576,0.0008662979683644048,0.032574081524084454,0.0023224674443650785,0.002130522195434178,0.0009106049930786153,0.014605283908753097,3.908759129405697,0.0015453163712946792,0.0012191253636101961,0.00120572250871698,0.0010590445367081444,0.002295116471723765
1471,0.0005493417724785613,0.0012134192881768048,0.0009479266530661671,0.0008681962642553601,0.03265193940979713,0.002326305631881926,0.002133623976628699,0.0009127690569547938,0.014638806280081941,3.914175695588323,0.0015475815557722367,0.0012211486728602335,0.0012071266516515509,0.0010609386511887706,0.002298160394939161
1472,0.0005514025027785723,0.0012167781131561543,0.0009506672860044323,0.0008701023402238044,0.03272988936139811,0.0023301891699570626,0.0021367415126787243,0.0009149438911391036,0.014672373829773423,3.919555823942666,0.0015498575044225553,0.0012232074146720452,0.0012085523461084677,0.0010628445691883586,0.0023012185543401626
1473,0.0005534693342397205,0.0012201644471437163,0.0009534281554106336,0.000872014710221548,0.03280818123182756,0.002334173958133374,0.002139872213388558,0.0009171317983556972,0.014706138644980599,3.9249590415494864,0.001552144206125763,0.0012253084189358134,0.001209995916833436,0.0010647594506610694,0.002304292290410305
1474,0.0005555375064877448,0.0012235656385792902,0.0009562057232967997,0.0008739318355279557,0.03288666473921709,0.002338222869389882,0.0021430141176218102,0.0009193303989583439,0.014740119634839654,3.930390175700615,0.00155444002914208,0.0012274318304908438,0.0012114478309076047,0.001066682950331481,0.0023073804034539017
1475,0.000557600840367254,0.0012270030721046356,0.0009589929734177772,0.000875856285672537,0.03296517644169815,0.0023422824504894073,0.0021461557225508645,0.0009215393856866896,0.014774151976062586,3.9358062933324396,0.0015567397232211495,0.001229583236270939,0.0012129095491313962,0.0010686136348261267,0.0023104817449514
1476,0.0005596660277971904,0.0012304550351873666,0.0009618038716761405,0.0008777846327131655,0.03304354194925556,0.002346368563117235,0.002149299423005005,0.000923754659291648,0.014808134181034447,3.9412277914446325,0.0015590458461926472,0.001231742529626603,0.00121437330470052,0.0010705504957714699,0.002313598330461038
1477,0.0005617339263442823,0.0012339054580285146,0.0009646418905062638,0.000879712251255553,0.03312189411460632,0.0023504862448858617,0.002152451787874996,0.0009259704887406752,0.014842248913321194,3.946645549844405,0.0015613553993071034,0.0012339053658584496,0.0012158392984194808,0.0010724927881413646,0.002316735236250663
1478,0.0005638062230706873,0.0012373797336081196,0.0009675261694226099,0.0008816467548409151,0.03320032939939174,0.0023546491762107954,0.0021556112978694995,0.0009281960400433021,0.014876411227051448,3.9520527820678715,0.0015636712480052363,0.0012360769765522017,0.0012173208999746638,0.0010744426550560024,0.0023198969292736295
1479,0.0005658818016913094,0.0012408809630396935,0.000970416696839243,0.0008835867930258727,0.03327928044279228,0.002358864292502908,0.0021587793499162583,0.000930431191254603,0.01491080001008145,3.9575245026031207,0.0015659958926643584,0.0012382766438405674,0.0012188120478136546,0.00107640177660846,0.0023230682561912364
1480,0.0005679608009079767,0.0012444064467608497,0.0009733021428400265,0.000885527811011827,0.033358444590350964,0.002363110513739898,0.0021619612092775046,0.0009326752954796364,0.014945289564591117,3.962993370452659,0.0015683276898862924,0.0012405002047608347,0.0012203154131441433,0.001078365136033079,0.002326244813817839
1481,0.0005700427960161977,0.0012479790574836131,0.0009761918934218182,0.0008874731953025442,0.03343754631926992,0.0023673617318086316,0.002165157501233464,0.0009349328621468404,0.014979663901181365,3.9684559720642976,0.0015706676060133643,0.0012427525261722884,0.001221834439860778,0.0010803387667541536,0.0023294372284087543
1482,0.0005721285210271606,0.0012515621115774863,0.0009790832329643624,0.0008894282265178744,0.033516694779081126,0.0023715879363332163,0.0021683672110078493,0.0009372062884813842,0.015013927736730916,3.973905422626096,0.001573018575579643,0.0012450153626628279,0.0012233644822596027,0.0010823229252145637,0.0023326423055699025
1483,0.0005742126960262326,0.0012551485178202177,0.000981963724199135,0.0008913901679059678,0.03359577161614782,0.002375799983793515,0.002171545658556025,0.0009394944549581195,0.015048105181899743,3.979340484548585,0.0015753805748837015,0.0012472509273339302,0.0012249186159975474,0.001084315525141529,0.0023358543342202882
1484,0.0005762907141265546,0.0012587674427947343,0.000984858903506082,0.0008933568722263644,0.033674983851300556,0.002380093357704225,0.0021747167335815732,0.0009417940882927375,0.015082397590762311,3.98471930204513,0.0015777484958155352,0.0012495497669374647,0.0012264911702460572,0.0010863155177429137,0.002339076288756836
1485,0.0005783463802303169,0.0012623918401647872,0.0009877526945180856,0.0008953229437385538,0.03375429086913049,0.00238441767101474,0.002177889058223606,0.0009440969691775967,0.01511674420902169,3.990047564851715,0.0015801221412839743,0.0012518807430840757,0.0012280544095245002,0.0010883251126813207,0.0023423051714420787
1486,0.000580391076320215,0.0012660105285590222,0.000990628438177527,0.0008972811194651953,0.03383370549194271,0.0023887607050777316,0.002181066886383883,0.0009463968594617969,0.01515119529676356,3.995383734838138,0.0015824952148122027,0.0012542336106696416,0.0012296328248822795,0.0010903388114994442,0.0023455359164682335
1487,0.0005824395614671007,0.0012696217102712835,0.0009935038026527663,0.0008992365512358888,0.033912887340367105,0.0023930586512638727,0.0021842567121290028,0.0009487008307387669,0.015185613092005152,4.000687223865844,0.0015848734119070507,0.0012566012767853813,0.001231208551883717,0.0010923612429741922,0.0023487811537920107
1488,0.0005844905668949098,0.0012732398338414252,0.000996398725398995,0.0009011989330364779,0.033992211197908226,0.0023973252829173476,0.002187454424444707,0.0009510293222317492,0.015220047931095722,4.006007754091958,0.0015872611773975072,0.0012589583479818845,0.0012327966651094545,0.0010943923524483067,0.002352047753257061
1489,0.0005865477238208956,0.0012768714551301165,0.0009992914779812458,0.0009031657283903852,0.0340718134713201,0.0024016300096822707,0.0021906617399510375,0.000953372470476388,0.015254604704373115,4.011326893236134,0.0015896550132678202,0.0012613248101260876,0.0012343936520604604,0.0010964318738442265,0.0023553203865940564
1490,0.0005886058261302074,0.0012805163117738287,0.0010021802550961502,0.0009051338058685897,0.03415167400890408,0.0024060368859828546,0.0021938798002969963,0.0009557231977102194,0.015289414588802817,4.016665226964032,0.0015920521223412348,0.0012636994477910216,0.001235993826911627,0.0010984787928615654,0.0023585925501476237
1491,0.0005906744627427787,0.001284137266273007,0.0010050563754728874,0.000907097424826476,0.03423167483464802,0.0024104617836673754,0.0021971117049682572,0.0009580630430114898,0.015324304910061688,4.022037496423408,0.00159445219075405,0.00126605406427562,0.0012375996511272277,0.0011005292070503465,0.002361869428043834
1492,0.0005927471351139019,0.0012877605057849536,0.0010079428810241759,0.0009090588043242449,0.034311759645361734,0.0024148300989849355,0.0022003579418420263,0.0009604085508354992,0.015359103518540048,4.0273831132087,0.0015968617962370093,0.001268421699321951,0.0012392149071359132,0.0011025900826314966,0.00236516437633412
1493,0.0005948238682657738,0.0012913797906501088,0.0010108607810489492,0.0009110190355587315,0.03439170850814696,0.002419130360653831,0.0022036079129306245,0.0009627578909216662,0.015393867641785635,4.032720488526527,0.001599275460088016,0.001270783749374872,0.001240844662793923,0.0011046581902290026,0.0023684903288418123
1494,0.0005968928096567272,0.0012950060122641869,0.0010137953281499916,0.0009129778130706498,0.034471495164333094,0.002423415343459207,0.0022068590020536305,0.0009651121706881696,0.015428454128060485,4.038023122019701,0.001601691062893771,0.0012731515642399466,0.0012424858326625572,0.0011067313621427,0.0023718323711161993
1495,0.0005989569752208801,0.0012986434125304804,0.0010167414148984197,0.0009149371304507833,0.034551206795465146,0.0024277413012529147,0.0022101098070135415,0.0009674694301341683,0.015463061013392699,4.043282738226703,0.0016041076849031663,0.001275510124900891,0.0012441366146354216,0.001108806026877312,0.0023751835061392845
1496,0.0006010128232694003,0.001302287932822318,0.001019699624131807,0.0009168933007321818,0.034630921616550195,0.002432099115924662,0.002213346677338713,0.0009698286623073071,0.015497721658381954,4.048540896995999,0.001606522027561202,0.0012778848160903153,0.0012457828488487768,0.0011108811560705926,0.0023785416046319297
1497,0.0006030771340326035,0.0013059525375324458,0.0010226850962331252,0.0009188536780599002,0.03471065668405258,0.0024364600103619735,0.0022166046650488724,0.000972194333363255,0.015532508523212078,4.053774622576902,0.0016089439204593973,0.00128026952068465,0.0012474376652654084,0.0011129649982240671,0.002381910537066673
